"crs_name","crs_id"
"ANTHRO186N","215600"
"ANTHRO187","216278"
"ANTHRO187A","214656"
"ANTHRO193","215941"
"ANTHRO199","110129"
"ANTHRO200B","214871"
"ANTHRO201","110099"
"ANTHRO201B","216263"
"ANTHRO202A","202589"
"ANTHRO203A","214726"
"ANTHRO204","110100"
"ANTHRO205","204653"
"ANTHRO205A","214242"
"ANTHRO205B","213970"
"ANTHRO206","109535"
"ANTHRO206A","109560"
"ANTHRO209","204309"
"ANTHRO209A","216972"
"ANTHRO210A","211296"
"ANTHRO210B","200519"
"ANTHRO211","201459"
"ANTHRO211A","213914"
"ANTHRO212","212628"
"ANTHRO213","217148"
"ANTHRO213B","216180"
"ANTHRO214","109558"
"ANTHRO214A","217394"
"ANTHRO214B","214939"
"ANTHRO215","215806"
"ANTHRO215A","212748"
"ANTHRO215B","215373"
"ANTHRO216","211141"
"ANTHRO216B","217910"
"ANTHRO217","213780"
"ANTHRO217B","217923"
"ANTHRO219","213776"
"ANTHRO221","109544"
"ANTHRO222A","216063"
"ANTHRO222C","216751"
"ANTHRO223","207822"
"ANTHRO225","212385"
"ANTHRO230B","209097"
"ANTHRO230D","211001"
"ANTHRO234","206252"
"ANTHRO235","110171"
"ANTHRO235A","211698"
"ANTHRO236","214023"
"ANTHRO237","211993"
"ANTHRO238","213009"
"ANTHRO238A","215277"
"ANTHRO239","206688"
"ANTHRO240A","211467"
"ANTHRO241","203460"
"ANTHRO243","214109"
"ANTHRO244B","217255"
"ANTHRO245","214854"
"ANTHRO245A","201507"
"ANTHRO247","209154"
"ANTHRO247B","216965"
"ANTHRO248","210079"
"ANTHRO249","212786"
"ANTHRO250","216913"
"ANTHRO251","202595"
"ANTHRO251A","215119"
"ANTHRO253A","210450"
"ANTHRO254B","212647"
"ANTHRO255","212747"
"ANTHRO256","217798"
"ANTHRO260","212634"
"ANTHRO260A","214154"
"ANTHRO261","204104"
"ANTHRO261A","213635"
"ANTHRO262","200902"
"ANTHRO263","204114"
"ANTHRO263A","216455"
"ANTHRO264","214911"
"ANTHRO266","210232"
"ANTHRO268A","211407"
"ANTHRO269","213629"
"ANTHRO270","216358"
"ANTHRO270A","217638"
"ANTHRO271","109534"
"ANTHRO272","211855"
"ANTHRO272B","217640"
"ANTHRO274","109605"
"ANTHRO275","109552"
"ANTHRO276","212882"
"ANTHRO277","204551"
"ANTHRO278","214122"
"ANTHRO279A","213881"
"ANTHRO282","110142"
"ANTHRO282A","213882"
"ANTHRO283","214174"
"ANTHRO283B","215381"
"ANTHRO285","215274"
"ANTHRO286","215848"
"ANTHRO293B","205397"
"ANTHRO298B","202597"
"ANTHRO298C","217409"
"ANTHRO299","110129"
"ANTHRO300","110161"
"ANTHRO301","110162"
"ANTHRO301A","213795"
"ANTHRO302","210078"
"ANTHRO303","110179"
"ANTHRO304","109580"
"ANTHRO305","211636"
"ANTHRO306","110163"
"ANTHRO307","205479"
"ANTHRO308","110187"
"ANTHRO308A","216286"
"ANTHRO308B","218024"
"ANTHRO309","202482"
"ANTHRO310C","205442"
"ANTHRO310G","209260"
"ANTHRO311","209033"
"ANTHRO311G","208026"
"ANTHRO312","212285"
"ANTHRO313","203462"
"ANTHRO316","215502"
"ANTHRO317","214097"
"ANTHRO318","213438"
"ANTHRO319","212297"
"ANTHRO320A","210748"
"ANTHRO321","211295"
"ANTHRO321A","213912"
"ANTHRO321B","217780"
"ANTHRO322","206691"
"ANTHRO323","212282"
"ANTHRO324","210077"
"ANTHRO326","209482"
"ANTHRO327","202334"
"ANTHRO328","209199"
"ANTHRO331","206778"
"ANTHRO332A","212637"
"ANTHRO333","213880"
"ANTHRO333A","209717"
"ANTHRO334","211106"
"ANTHRO335A","216440"
"ANTHRO336","206349"
"ANTHRO337","211299"
"ANTHRO337B","217495"
"ANTHRO338","204333"
"ANTHRO339","211104"
"ANTHRO339A","214759"
"ANTHRO340A","217731"
"ANTHRO341","213778"
"ANTHRO343","200117"
"ANTHRO344","211102"
"ANTHRO345","209921"
"ANTHRO345A","217392"
"ANTHRO346","215814"
"ANTHRO346A","202336"
"ANTHRO347","214688"
"ANTHRO348","214315"
"ANTHRO349","110168"
"ANTHRO349A","217658"
"ANTHRO350","216768"
"ANTHRO351","216998"
"ANTHRO352","204318"
"ANTHRO353","212431"
"ANTHRO355","206697"
"ANTHRO356","205444"
"ANTHRO357","210131"
"ANTHRO358","215819"
"ANTHRO359","215211"
"ANTHRO360","212881"
"ANTHRO361","213717"
"ANTHRO362","200128"
"ANTHRO362A","202481"
"ANTHRO363","202941"
"ANTHRO363A","217447"
"ANTHRO364","209089"
"ANTHRO364A","211635"
"ANTHRO365","211133"
"ANTHRO366","211140"
"ANTHRO367","213931"
"ANTHRO367B","216906"
"ANTHRO368","215199"
"ANTHRO369","214749"
"ANTHRO370","209162"
"ANTHRO371","217739"
"ANTHRO372","216297"
"ANTHRO372A","217415"
"ANTHRO373","211099"
"ANTHRO374","209920"
"ANTHRO375","110180"
"ANTHRO376","212356"
"ANTHRO377","215970"
"ANTHRO378","214727"
"ANTHRO379","216277"
"ANTHRO379A","217496"
"ANTHRO379B","217646"
"ANTHRO380","202335"
"ANTHRO381","214922"
"ANTHRO382","110175"
"ANTHRO384","215104"
"ANTHRO386","215212"
"ANTHRO387","215233"
"ANTHRO388","215846"
"ANTHRO389","216741"
"ANTHRO390","217520"
"ANTHRO400","110185"
"ANTHRO401A","216420"
"ANTHRO401B","200938"
"ANTHRO440","109627"
"ANTHRO441","211730"
"ANTHRO442","211756"
"ANTHRO444","109621"
"ANTHRO445","202679"
"ANTHRO446A","211178"
"ANTHRO450","110189"
"ANTHRO451","110190"
"ANTHRO452","109626"
"ANTHRO801","110194"
"ANTHRO802","110195"
"ANTHRO12SC","211890"
"ANTHRO18","211079"
"ANTHRO39","218354"
"ANTHRO64Q","218238"
"ANTHRO82P","216887"
"ANTHRO107A","218500"
"ANTHRO110","218470"
"ANTHRO117A","218674"
"ANTHRO118B","218607"
"ANTHRO120","212355"
"ANTHRO120F","218739"
"ANTHRO123A","218675"
"ANTHRO126A","218676"
"ANTHRO127C","219115"
"ANTHRO129A","218352"
"ANTHRO130E","218668"
"ANTHRO131B","218894"
"ANTHRO132A","218453"
"ANTHRO148B","218788"
"ANTHRO149C","218970"
"ANTHRO153B","218895"
"ANTHRO168D","219107"
"ANTHRO177C","219135"
"ANTHRO180A","218706"
"ANTHRO186B","218356"
"ANTHRO210","218470"
"ANTHRO217A","218674"
"ANTHRO223A","218675"
"ANTHRO226A","218676"
"ANTHRO230E","218668"
"ANTHRO249C","218970"
"ANTHRO253B","218895"
"ANTHRO286B","218356"
"ANTHRO359A","218474"
"ANTHRO371B","218839"
"ANTHRO398B","218293"
"ANTHRO10SC","202341"
"ANTHRO108B","219943"
"ANTHRO112A","219474"
"ANTHRO135C","219572"
"ANTHRO136B","219515"
"ANTHRO139C","219900"
"ANTHRO140C","219748"
"ANTHRO146J","211946"
"ANTHRO159C","219746"
"ANTHRO179B","219832"
"ANTHRO259C","219746"
"ANTHRO332","219829"
"ANTHRO338B","219798"
"ANTHRO348A","219834"
"ANTHRO348B","219282"
"ANTHRO360A","219931"
"ANTHRO378B","219777"
"ANTHRO391","219473"
"ANTHRO65","220495"
"ANTHRO78A","220742"
"ANTHRO80A","220738"
"ANTHRO89","221164"
"ANTHRO100C","209004"
"ANTHRO117C","220964"
"ANTHRO118C","220919"
"ANTHRO119B","221054"
"ANTHRO123B","221053"
"ANTHRO127D","221174"
"ANTHRO132C","221310"
"ANTHRO133","202327"
"ANTHRO135B","221105"
"ANTHRO144","221326"
"ANTHRO154C","220631"
"ANTHRO182D","220923"
"ANTHRO188","220403"
"ANTHRO233","202327"
"ANTHRO235B","221105"
"ANTHRO244","221326"
"ANTHRO254C","220631"
"ANTHRO282D","220923"
"ANTHRO288","220403"
"ANTHRO303E","220228"
"ANTHRO350A","220397"
"ANTHRO356A","220608"
"ANTHRO363","220435"
"ANTHRO366W","220401"
"ANTHRO385","220918"
"ANTHRO23B","222063"
"ANTHRO31Q","212358"
"ANTHRO111C","216476"
"ANTHRO123C","222233"
"ANTHRO129C","222044"
"ANTHRO132D","221867"
"ANTHRO134A","222035"
"ANTHRO137D","221750"
"ANTHRO150B","221794"
"ANTHRO151D","222128"
"ANTHRO153","221575"
"ANTHRO157","221479"
"ANTHRO158","221566"
"ANTHRO166A","221567"
"ANTHRO178B","222053"
"ANTHRO181","222042"
"ANTHRO183A","222023"
"ANTHRO184A","222025"
"ANTHRO189X","204398"
"ANTHRO212B","221297"
"ANTHRO229C","222044"
"ANTHRO257","221479"
"ANTHRO258","221566"
"ANTHRO266A","221567"
"ANTHRO281","222042"
"ANTHRO302A","221541"
"ANTHRO330A","221551"
"ANTHRO340A","222004"
"ANTHRO347B","221544"
"ANTHRO351D","222129"
"ANTHRO365A","222037"
"ANTHRO368A","221409"
"ANTHRO378A","222046"
"ANTHRO30N","222985"
"ANTHRO60N","221502"
"ANTHRO95C","222811"
"ANTHRO102","223272"
"ANTHRO103","223048"
"ANTHRO104B","223351"
"ANTHRO107","223103"
"ANTHRO114","222975"
"ANTHRO117B","223108"
"ANTHRO120","223109"
"ANTHRO122A","223185"
"ANTHRO123","223125"
"ANTHRO125A","223184"
"ANTHRO127B","223262"
"ANTHRO131A","223081"
"ANTHRO141","223209"
"ANTHRO147","223153"
"ANTHRO155","223049"
"ANTHRO160","223130"
"ANTHRO196","223071"
"ANTHRO214","222975"
"ANTHRO217","223108"
"ANTHRO220","223109"
"ANTHRO222A","223185"
"ANTHRO223","223125"
"ANTHRO225A","223184"
"ANTHRO247","223153"
"ANTHRO304","223151"
"ANTHRO312","223072"
"ANTHRO313A","223156"
"ANTHRO316","223188"
"ANTHRO331","223050"
"ANTHRO337","222903"
"ANTHRO341","223047"
"ANTHRO342B","223099"
"ANTHRO349C","222949"
"ANTHRO362","222902"
"ANTHRO382J","222724"
"ANTHRO402D","222701"
"ANTHRO402F","222702"
"ANTHRO84B","222599"
"ANTHRO97C","223339"
"ANTHRO103B","201183"
"ANTHRO124A","223863"
"ANTHRO124B","223728"
"ANTHRO134","223733"
"ANTHRO136C","223369"
"ANTHRO137B","223726"
"ANTHRO177","223865"
"ANTHRO196F","223895"
"ANTHRO197C","223338"
"ANTHRO224B","223728"
"ANTHRO234","223733"
"ANTHRO265G","223851"
"ANTHRO296F","223516"
"ANTHRO303X","223491"
"ANTHRO332B","223862"
"ANTHRO347A","223730"
"ANTHRO348P","223729"
"ANTHRO354","223861"
"ANTHRO362A","223852"
"APPPHYS10AX","216755"
"APPPHYS77N","213260"
"APPPHYS79N","109366"
"APPPHYS100","216006"
"APPPHYS201","212404"
"APPPHYS203","212406"
"APPPHYS204","213255"
"APPPHYS205","213259"
"APPPHYS206","215990"
"APPPHYS207","109384"
"APPPHYS208","109385"
"APPPHYS215","109391"
"APPPHYS217","207447"
"APPPHYS219","208729"
"APPPHYS220","213258"
"APPPHYS223B","212407"
"APPPHYS225","208698"
"APPPHYS232","204030"
"APPPHYS236","208892"
"APPPHYS240","213256"
"APPPHYS270","200268"
"APPPHYS272","122696"
"APPPHYS273","109425"
"APPPHYS280","201867"
"APPPHYS285","213261"
"APPPHYS290","109428"
"APPPHYS291","109430"
"APPPHYS293","212448"
"APPPHYS294","207924"
"APPPHYS302","207670"
"APPPHYS304","109434"
"APPPHYS305","109436"
"APPPHYS315","200782"
"APPPHYS324","109446"
"APPPHYS325","213257"
"APPPHYS345","212408"
"APPPHYS376","208782"
"APPPHYS383","109496"
"APPPHYS387","109501"
"APPPHYS390","109503"
"APPPHYS392","109506"
"APPPHYS393","216995"
"APPPHYS453A","109509"
"APPPHYS470","109514"
"APPPHYS473B","109516"
"APPPHYS483","109519"
"APPPHYS801","109529"
"APPPHYS802","109530"
"APPPHYS79Q","109366"
"APPPHYS85N","218006"
"APPPHYS222","218426"
"APPPHYS223","207908"
"APPPHYS61","219088"
"APPPHYS228","219297"
"APPPHYS188","220403"
"APPPHYS237","220425"
"APPPHYS282","218435"
"APPPHYS322","220424"
"APPPHYS384","220430"
"APPPHYS189","221595"
"APPPHYS100B","222694"
"APPPHYS100Q","222755"
"APPPHYS235","221260"
"APPPHYS283","223440"
"ARABLANG1","119317"
"ARABLANG1A","213434"
"ARABLANG1H","212479"
"ARABLANG2","119318"
"ARABLANG2A","213435"
"ARABLANG2H","212480"
"ARABLANG3","119319"
"ARABLANG3H","212481"
"ARABLANG5","216871"
"ARABLANG10","200345"
"ARABLANG14A","200349"
"ARABLANG21","119320"
"ARABLANG21H","212482"
"ARABLANG22","119321"
"ARABLANG22A","213436"
"ARABLANG22H","212483"
"ARABLANG23","119322"
"ARABLANG23H","212484"
"ARABLANG25","214275"
"ARABLANG125A","208965"
"ARABLANG125B","217207"
"ARABLANG125C","217209"
"ARABLANG126","217881"
"ARABLANG126A","208963"
"ARABLANG126B","208966"
"ARABLANG126C","208964"
"ARABLANG127","214207"
"ARABLANG131","119323"
"ARABLANG131H","213449"
"ARABLANG132","119324"
"ARABLANG132H","213451"
"ARABLANG133","119325"
"ARABLANG133H","213452"
"ARABLANG141","205647"
"ARABLANG142","205648"
"ARABLANG143","205649"
"ARABLANG225","214719"
"ARABLANG297","213500"
"ARABLANG394","216555"
"ARABLANG395","213497"
"ARABLANG10SC","219020"
"ARABLANG21A","213454"
"ARABLANG24","218784"
"ARABLANG116","222133"
"ARCHLGY1","109533"
"ARCHLGY10","216072"
"ARCHLGY12","211079"
"ARCHLGY13","216050"
"ARCHLGY16","201175"
"ARCHLGY21Q","202280"
"ARCHLGY34","215803"
"ARCHLGY42","203008"
"ARCHLGY51","215920"
"ARCHLGY64","212638"
"ARCHLGY81","214912"
"ARCHLGY97","214735"
"ARCHLGY98B","202597"
"ARCHLGY99A","207482"
"ARCHLGY100","216263"
"ARCHLGY102","205478"
"ARCHLGY102B","109560"
"ARCHLGY103","201183"
"ARCHLGY104C","207469"
"ARCHLGY105","213970"
"ARCHLGY106A","207665"
"ARCHLGY107A","209057"
"ARCHLGY108E","213857"
"ARCHLGY109A","216972"
"ARCHLGY111","210933"
"ARCHLGY111B","216476"
"ARCHLGY113B","216180"
"ARCHLGY114A","217394"
"ARCHLGY115","215806"
"ARCHLGY117B","217923"
"ARCHLGY118","214576"
"ARCHLGY119","213776"
"ARCHLGY124","213737"
"ARCHLGY125","211695"
"ARCHLGY126","214924"
"ARCHLGY127","213738"
"ARCHLGY132","212637"
"ARCHLGY134","216552"
"ARCHLGY135","212071"
"ARCHLGY137","211467"
"ARCHLGY138","217408"
"ARCHLGY139","212748"
"ARCHLGY139A","213017"
"ARCHLGY140","216553"
"ARCHLGY141","217681"
"ARCHLGY142","213553"
"ARCHLGY143","214574"
"ARCHLGY145","214573"
"ARCHLGY146B","217121"
"ARCHLGY147B","216965"
"ARCHLGY148","213845"
"ARCHLGY151","204608"
"ARCHLGY153","204607"
"ARCHLGY156","217363"
"ARCHLGY164","212638"
"ARCHLGY165","217300"
"ARCHLGY166","201839"
"ARCHLGY169","215921"
"ARCHLGY190","210802"
"ARCHLGY195","211754"
"ARCHLGY199","210660"
"ARCHLGY200","216263"
"ARCHLGY222","214055"
"ARCHLGY224","213737"
"ARCHLGY226","214924"
"ARCHLGY227","213738"
"ARCHLGY232","212637"
"ARCHLGY234","216552"
"ARCHLGY235","212071"
"ARCHLGY238","217408"
"ARCHLGY239","212748"
"ARCHLGY240","216553"
"ARCHLGY241","217681"
"ARCHLGY242","213553"
"ARCHLGY248","213845"
"ARCHLGY270","212639"
"ARCHLGY299","211798"
"ARCHLGY304C","207469"
"ARCHLGY306A","207665"
"ARCHLGY319","213554"
"ARCHLGY327","214822"
"ARCHLGY332","212637"
"ARCHLGY335","215176"
"ARCHLGY342","214868"
"ARCHLGY353","215922"
"ARCHLGY355","217310"
"ARCHLGY356","217314"
"ARCHLGY367","215914"
"ARCHLGY100D","216296"
"ARCHLGY110","218470"
"ARCHLGY114","109558"
"ARCHLGY117A","218674"
"ARCHLGY123A","218675"
"ARCHLGY126A","218676"
"ARCHLGY130E","218668"
"ARCHLGY136","218857"
"ARCHLGY173","219121"
"ARCHLGY236","218892"
"ARCHLGY47","220086"
"ARCHLGY376","220027"
"ARCHLGY58","220417"
"ARCHLGY65","220495"
"ARCHLGY75Q","220412"
"ARCHLGY78","220742"
"ARCHLGY80","220738"
"ARCHLGY92","220804"
"ARCHLGY105","220964"
"ARCHLGY109","220743"
"ARCHLGY113","217148"
"ARCHLGY116","220919"
"ARCHLGY127","221174"
"ARCHLGY154","220631"
"ARCHLGY188","220403"
"ARCHLGY225","211695"
"ARCHLGY227","221174"
"ARCHLGY233","221182"
"ARCHLGY254","220631"
"ARCHLGY43N","221500"
"ARCHLGY54N","221496"
"ARCHLGY60N","221502"
"ARCHLGY79","222380"
"ARCHLGY104","221513"
"ARCHLGY108","221705"
"ARCHLGY112","221704"
"ARCHLGY129","201459"
"ARCHLGY130","221501"
"ARCHLGY137","221750"
"ARCHLGY237","221750"
"ARCHLGY83","222693"
"ARCHLGY84","222599"
"ARCHLGY86","222783"
"ARCHLGY95","222811"
"ARCHLGY96","222518"
"ARCHLGY104B","223351"
"ARCHLGY106","223048"
"ARCHLGY114","222975"
"ARCHLGY117B","223108"
"ARCHLGY120A","223109"
"ARCHLGY122A","223185"
"ARCHLGY125A","223184"
"ARCHLGY128","222967"
"ARCHLGY131","223081"
"ARCHLGY155","223359"
"ARCHLGY201","223151"
"ARCHLGY211","210933"
"ARCHLGY222A","223185"
"ARCHLGY225A","223184"
"ARCHLGY307","223113"
"ARCHLGY103A","214726"
"ARCHLGY117","220654"
"ARCHLGY132","223481"
"ARCHLGY136","223369"
"ARCHLGY140","223702"
"ARCHLGY152A","223566"
"ARCHLGY166","223454"
"ARCHLGY180","223387"
"ARCHLGY189","221595"
"ARCHLGY280","223387"
"ARCHLGY303","223491"
"ARTHIST1A","215664"
"ARTHIST1B","110602"
"ARTHIST2","110603"
"ARTHIST3","110604"
"ARTHIST10SC","214351"
"ARTHIST80N","214237"
"ARTHIST90","217543"
"ARTHIST99A","204655"
"ARTHIST100N","213099"
"ARTHIST101","112453"
"ARTHIST102","200851"
"ARTHIST105","110626"
"ARTHIST105B","215700"
"ARTHIST106","204656"
"ARTHIST106B","214233"
"ARTHIST107A","208161"
"ARTHIST108","205255"
"ARTHIST109","213104"
"ARTHIST109D","214799"
"ARTHIST111","208799"
"ARTHIST112","218206"
"ARTHIST114","207682"
"ARTHIST117","208808"
"ARTHIST118","209497"
"ARTHIST118N","215570"
"ARTHIST120","201617"
"ARTHIST121","110656"
"ARTHIST122","110662"
"ARTHIST123N","214286"
"ARTHIST124","110650"
"ARTHIST126","201014"
"ARTHIST127A","214192"
"ARTHIST132","202449"
"ARTHIST140N","213092"
"ARTHIST142","216242"
"ARTHIST142A","214787"
"ARTHIST143A","206696"
"ARTHIST144","215732"
"ARTHIST145","213630"
"ARTHIST146X","215477"
"ARTHIST147","211054"
"ARTHIST148","215219"
"ARTHIST149S","214457"
"ARTHIST152","215016"
"ARTHIST154","214296"
"ARTHIST154B","217607"
"ARTHIST155C","216069"
"ARTHIST156","213342"
"ARTHIST156N","215931"
"ARTHIST157A","213494"
"ARTHIST157B","216898"
"ARTHIST158S","217943"
"ARTHIST159","213113"
"ARTHIST160","215930"
"ARTHIST160N","214292"
"ARTHIST162","214217"
"ARTHIST162B","217503"
"ARTHIST163","217131"
"ARTHIST164A","213161"
"ARTHIST165A","213162"
"ARTHIST165B","217084"
"ARTHIST166","216028"
"ARTHIST167","214788"
"ARTHIST171","217133"
"ARTHIST173","208815"
"ARTHIST176","110665"
"ARTHIST178","201619"
"ARTHIST182B","216897"
"ARTHIST183N","217345"
"ARTHIST184","207733"
"ARTHIST186","110605"
"ARTHIST187","110684"
"ARTHIST188A","208962"
"ARTHIST188B","216073"
"ARTHIST189C","216075"
"ARTHIST192B","216076"
"ARTHIST200M","214861"
"ARTHIST203","205777"
"ARTHIST205","213294"
"ARTHIST205A","213107"
"ARTHIST206H","215979"
"ARTHIST207C","215701"
"ARTHIST208","210896"
"ARTHIST208B","214218"
"ARTHIST208C","214889"
"ARTHIST209","213142"
"ARTHIST209C","208820"
"ARTHIST210","217126"
"ARTHIST212","213137"
"ARTHIST213","208696"
"ARTHIST214","216309"
"ARTHIST217B","216058"
"ARTHIST225","216117"
"ARTHIST229D","214309"
"ARTHIST243C","215854"
"ARTHIST244","213111"
"ARTHIST245","212303"
"ARTHIST246A","213675"
"ARTHIST246B","216057"
"ARTHIST248B","214785"
"ARTHIST252","217537"
"ARTHIST255","215344"
"ARTHIST262","213154"
"ARTHIST263B","214771"
"ARTHIST264A","213163"
"ARTHIST264B","216982"
"ARTHIST273","217538"
"ARTHIST278","216062"
"ARTHIST284B","216552"
"ARTHIST287","110948"
"ARTHIST287A","206610"
"ARTHIST288B","213672"
"ARTHIST289A","216074"
"ARTHIST294","214238"
"ARTHIST295","211900"
"ARTHIST296","204675"
"ARTHIST297","205808"
"ARTHIST298","110952"
"ARTHIST305","110626"
"ARTHIST306","204656"
"ARTHIST306B","214233"
"ARTHIST308","205255"
"ARTHIST309","213104"
"ARTHIST309","213142"
"ARTHIST309D","214799"
"ARTHIST311","208799"
"ARTHIST314","207682"
"ARTHIST317","208808"
"ARTHIST318","209497"
"ARTHIST320","201617"
"ARTHIST321","110656"
"ARTHIST322","110662"
"ARTHIST324","110650"
"ARTHIST326","201014"
"ARTHIST332","202449"
"ARTHIST342A","214787"
"ARTHIST343A","206696"
"ARTHIST345","213630"
"ARTHIST347","211054"
"ARTHIST354","214296"
"ARTHIST356","213342"
"ARTHIST357A","213494"
"ARTHIST359","213113"
"ARTHIST362","214217"
"ARTHIST364A","213161"
"ARTHIST365A","213162"
"ARTHIST367","214788"
"ARTHIST373","208815"
"ARTHIST376","110665"
"ARTHIST378","201619"
"ARTHIST382B","216897"
"ARTHIST384","207733"
"ARTHIST386","110605"
"ARTHIST387","110684"
"ARTHIST388A","208962"
"ARTHIST389C","216075"
"ARTHIST400M","214861"
"ARTHIST405","213141"
"ARTHIST405A","214887"
"ARTHIST407","216899"
"ARTHIST407C","215701"
"ARTHIST408","210896"
"ARTHIST408C","214889"
"ARTHIST409","208820"
"ARTHIST410B","217126"
"ARTHIST411","209490"
"ARTHIST413","208786"
"ARTHIST415","213096"
"ARTHIST416","215929"
"ARTHIST417B","216058"
"ARTHIST422","205408"
"ARTHIST423","214768"
"ARTHIST426","213295"
"ARTHIST429","217278"
"ARTHIST432","214239"
"ARTHIST440A","214864"
"ARTHIST442","211970"
"ARTHIST445","213631"
"ARTHIST452","217268"
"ARTHIST453","214827"
"ARTHIST454","216059"
"ARTHIST457","215662"
"ARTHIST458","214862"
"ARTHIST461","213109"
"ARTHIST462","216067"
"ARTHIST463","214828"
"ARTHIST465","214270"
"ARTHIST470","204836"
"ARTHIST472","216061"
"ARTHIST475","208552"
"ARTHIST478","216066"
"ARTHIST482A","217323"
"ARTHIST485","204681"
"ARTHIST485A","214225"
"ARTHIST487X","110948"
"ARTHIST489","213568"
"ARTHIST489A","216074"
"ARTHIST490","213504"
"ARTHIST490A","217543"
"ARTHIST502","203527"
"ARTHIST600","110995"
"ARTHIST610","110997"
"ARTHIST620","110998"
"ARTHIST640","111000"
"ARTHIST650","111001"
"ARTHIST660","110986"
"ARTHIST660E","202791"
"ARTHIST670","205514"
"ARTHIST680","216383"
"ARTHIST802","111003"
"ARTHIST11SC","219017"
"ARTHIST36","219068"
"ARTHIST118A","218625"
"ARTHIST141","218783"
"ARTHIST144B","218530"
"ARTHIST154C","219044"
"ARTHIST156A","218016"
"ARTHIST159A","218352"
"ARTHIST186B","218017"
"ARTHIST190A","217543"
"ARTHIST193","218020"
"ARTHIST211","218523"
"ARTHIST215C","218521"
"ARTHIST216","218542"
"ARTHIST216A","218787"
"ARTHIST223","214768"
"ARTHIST238C","218463"
"ARTHIST248A","218838"
"ARTHIST290","219262"
"ARTHIST305B","215700"
"ARTHIST344B","218530"
"ARTHIST356A","218016"
"ARTHIST388B","216073"
"ARTHIST408B","214218"
"ARTHIST416A","218787"
"ARTHIST419","218524"
"ARTHIST466","218019"
"ARTHIST467","218018"
"ARTHIST477","218526"
"ARTHIST486A","218490"
"ARTHIST12SC","220190"
"ARTHIST57Q","217980"
"ARTHIST103S","220230"
"ARTHIST135","219194"
"ARTHIST151","219347"
"ARTHIST159B","219518"
"ARTHIST185","202803"
"ARTHIST205B","219655"
"ARTHIST206C","219779"
"ARTHIST207B","219631"
"ARTHIST221E","219517"
"ARTHIST242B","216262"
"ARTHIST243B","219632"
"ARTHIST252A","219350"
"ARTHIST268","219635"
"ARTHIST278S","219540"
"ARTHIST280B","219628"
"ARTHIST351","219347"
"ARTHIST359B","219518"
"ARTHIST385","202803"
"ARTHIST405B","219655"
"ARTHIST406C","219779"
"ARTHIST407B","219631"
"ARTHIST423B","219629"
"ARTHIST450","219633"
"ARTHIST468","219635"
"ARTHIST471","219630"
"ARTHIST479","219634"
"ARTHIST480B","219628"
"ARTHIST110","220313"
"ARTHIST119","220546"
"ARTHIST153","220378"
"ARTHIST162","221298"
"ARTHIST183","220392"
"ARTHIST202","220317"
"ARTHIST224N","220380"
"ARTHIST225","220197"
"ARTHIST231","220196"
"ARTHIST246N","220379"
"ARTHIST283","220384"
"ARTHIST310","220313"
"ARTHIST353","220378"
"ARTHIST362","221298"
"ARTHIST383","220392"
"ARTHIST401","220312"
"ARTHIST402","220317"
"ARTHIST420","220557"
"ARTHIST425","220197"
"ARTHIST431","220196"
"ARTHIST441","220381"
"ARTHIST464","220382"
"ARTHIST473","220383"
"ARTHIST483","220384"
"ARTHIST9R","220911"
"ARTHIST115","221390"
"ARTHIST118A","220090"
"ARTHIST120","221446"
"ARTHIST181","221410"
"ARTHIST191","221388"
"ARTHIST194","221407"
"ARTHIST203A","222276"
"ARTHIST207","216899"
"ARTHIST218A","221770"
"ARTHIST219","221411"
"ARTHIST224","221408"
"ARTHIST230B","221987"
"ARTHIST240","221400"
"ARTHIST281","221428"
"ARTHIST291","221413"
"ARTHIST292","221414"
"ARTHIST302B","214582"
"ARTHIST315","221390"
"ARTHIST319","220546"
"ARTHIST320","221446"
"ARTHIST410","221740"
"ARTHIST411","221516"
"ARTHIST418A","221770"
"ARTHIST421","221412"
"ARTHIST424","221408"
"ARTHIST430","206532"
"ARTHIST430B","221987"
"ARTHIST440","221400"
"ARTHIST442","221444"
"ARTHIST448","219638"
"ARTHIST460","221401"
"ARTHIST481","221428"
"ARTHIST491","221413"
"ARTHIST492","221414"
"ARTHIST497","221741"
"ARTHIST600A","222027"
"ARTHIST104A","222518"
"ARTHIST114A","216309"
"ARTHIST116N","222662"
"ARTHIST146","222319"
"ARTHIST168A","222386"
"ARTHIST173N","222557"
"ARTHIST206","222308"
"ARTHIST207A","222736"
"ARTHIST207D","222764"
"ARTHIST217","222307"
"ARTHIST226","222314"
"ARTHIST243","222309"
"ARTHIST243N","222320"
"ARTHIST256","222326"
"ARTHIST265A","222487"
"ARTHIST273N","222316"
"ARTHIST293A","223360"
